ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days,total.imp
2010-12,G2,25,1955,933239,17,163,177,3,157331184
2010-11,G2,26,413,108004,11,50,54,5,16486316
2010-12,G2,26,271,74397,10,51,54,3,10273677
2010-04,B3,26,3238,526863,18,198,214,4,72512559
2010-01,T1,26,5099,1481237,20,1035,1066,4,202471331
2010-02,T1,26,6860,2962824,23,1137,1170,4,401977241
2010-07,T1,26,9103,3371095,23,1215,1255,4,473607254
2010-09,D1,26,574,101337,28,68,70,4,16310581
2010-12,D1,26,408,58346,28,56,56,3,9919212
2010-01,F3,25,302,263273,16,44,45,4,35278208
2010-05,B3,26,2594,474336,21,212,228,5,64149665
2010-09,B3,26,1534,503115,21,199,213,4,62292401
2010-10,B3,26,1877,807116,24,202,220,4,105903326
2010-08,B3,26,2195,552785,21,213,234,5,70867563
2010-12,B3,26,1855,474717,16,174,192,3,63347141
2010-11,B3,26,2663,792290,22,253,281,5,104614784
2010-08,F2,25,4321,2867036,18,135,148,5,462673686
2010-01,F2,25,1967,1240061,19,86,93,4,169739264
2009-12,F2,25,605,540751,16,65,72,1,75644573
2010-07,F2,25,3358,2488429,17,120,130,4,392420511
2010-12,F2,25,2690,2536004,19,115,130,3,427732748
2010-01,F2,26,270,50859,12,30,31,4,5999484
2010-02,F2,26,255,54646,13,31,32,4,6488442
2010-03,F2,26,407,62186,13,36,38,5,6802749
2010-04,F2,26,343,45866,13,35,40,4,5438079
2009-12,F2,26,117,59290,9,15,16,1,6509623
2010-05,F2,26,314,64681,12,34,37,5,6390083
2010-08,F2,26,450,50735,13,40,43,5,7680162
2010-11,F2,26,467,88338,14,42,45,5,12624690
2010-01,R1,25,2571,861736,12,158,165,4,195238339
2010-01,R1,26,466,35415,7,46,46,4,5540038
2010-09,G2,25,1046,507727,16,103,112,4,75768950
2010-10,G2,25,1304,485190,16,121,131,4,103804682
2010-10,G2,26,297,44133,11,31,34,4,5702834
2010-03,F3,26,70,21068,5,20,20,5,2380031
2009-12,H1,25,158,37896,23,55,56,1,12592715
2010-01,H1,26,109,8759,8,15,15,4,1457359
2010-02,H1,26,99,8441,12,18,18,4,1242492
2010-03,H1,26,162,18677,14,24,24,5,2908068
2010-05,H1,26,189,18412,16,33,35,5,2736555
2010-04,H1,26,86,7739,13,23,23,4,1366585
2010-06,H1,26,109,30937,10,18,19,4,4485305
2010-07,H1,26,78,5392,8,19,19,4,903031
2010-09,H1,26,105,20631,10,22,22,4,2683530
2010-08,H1,26,133,24388,11,26,26,5,3507239
2010-10,H1,26,82,17160,11,22,22,4,2658951
2010-11,H1,26,142,9849,20,33,34,5,1475428
2010-12,H1,26,85,7475,13,27,27,3,1026494
2009-12,R1,25,488,191603,8,85,89,1,58728917
2010-02,R1,25,2278,732773,13,175,180,4,177641851
2010-03,R1,25,2695,1018222,12,205,216,5,227828198
2010-04,R1,25,2122,939849,13,172,180,4,238632501
2010-05,R1,25,2402,986562,12,174,183,5,237122128
2010-06,R1,25,1839,634965,12,143,147,4,168490247
2010-07,R1,25,1556,756520,10,160,170,4,206631364
2010-08,R1,25,1463,628164,13,212,221,5,188956856
2010-09,R1,25,1054,401917,13,180,190,4,135721499
2010-11,R1,25,2089,719649,11,189,198,5,193169988
2010-02,R1,26,360,50564,8,41,42,4,7329122
2009-12,R1,26,85,7178,6,25,26,1,1407490
2010-03,R1,26,320,72619,5,42,43,5,9566573
2010-04,R1,26,353,132147,8,47,47,4,18597117
2010-06,R1,26,251,44738,7,30,30,4,6900618
2010-05,R1,26,339,127123,9,39,40,5,18022522
2010-07,R1,26,238,80362,5,34,34,4,12640883
2010-01,B3,26,3569,1011052,19,164,188,4,133427585
2009-12,B3,26,934,147361,18,122,137,1,16325480
2010-02,B3,26,2474,703250,16,161,179,4,95278676
2010-03,B3,26,3069,756306,19,209,228,5,88970540
2010-06,B3,26,1862,435254,19,177,201,4,54809993
2010-07,B3,26,1850,400659,18,194,221,4,49343961
2009-12,F3,26,104,21607,11,28,28,1,2428620
2010-05,F3,26,91,22894,9,24,24,5,3032728
2010-10,F3,26,138,52265,12,30,31,4,7868225
2010-11,F3,26,252,67760,14,43,45,5,8747102
2010-09,F3,26,186,43260,13,34,35,4,6004105
2010-02,T6,25,1509,1186957,22,118,121,4,207814004
2010-03,T6,25,2105,948984,25,143,148,5,200806134
2010-04,T6,25,2315,1160791,35,161,168,4,285664228
2010-05,T6,25,2320,1489816,31,179,183,5,327341089
2010-06,T6,25,1004,586231,27,131,136,4,156098911
2010-02,T6,26,309,94424,14,63,64,4,13849576
2010-03,T6,26,409,75028,20,78,78,5,10997758
2010-06,A1,25,2820,1211838,32,209,221,4,245893166
2010-06,A1,26,456,100667,12,61,65,4,13003305
2010-03,T4,25,32426,13250608,34,1365,1544,5,2123942808
2010-11,T4,26,6913,1925603,30,751,835,5,285896810
2010-04,T4,26,7001,1609364,28,708,781,4,239395167
2010-06,F3,26,130,31643,8,24,24,4,5847653
2009-12,G2,25,624,303602,14,78,83,1,40421294
2010-01,G4,25,7847,3215930,50,502,550,4,775126842
2010-02,G4,25,7508,3171022,51,525,581,4,728903294
2010-01,G4,26,611,124302,16,64,66,4,13185924
2010-02,G4,26,413,53577,16,65,70,4,6613764
2010-06,G2,25,2246,1189844,16,114,123,4,194187737
2010-07,G2,25,1018,375295,15,105,110,4,70466088
2010-08,G2,25,993,277411,16,111,119,5,55316602
2010-04,G2,26,193,74089,7,27,27,4,10700632
2010-06,G2,26,314,44469,8,32,34,4,5929623
2010-07,G2,26,69,4687,7,17,17,4,665735
2010-08,G2,26,92,9440,8,23,23,5,1179153
2010-09,A1,26,598,147470,11,77,79,4,19351288
2010-10,R1,25,1134,521618,11,174,181,4,148681485
2010-12,R1,25,1399,563620,11,158,161,3,128752844
2010-09,G2,26,201,119635,7,22,23,4,11627193
2010-02,F3,26,48,17658,7,17,17,4,2482906
2010-03,T4,26,7735,2146337,28,731,810,5,293821879
2010-07,F3,26,183,48366,9,29,29,4,6975687
2010-03,H3,25,6014,3413430,18,574,598,5,543839427
2010-10,A1,25,4145,1867236,35,299,316,4,367124803
2010-01,G2,25,1327,557745,17,107,111,4,85388837
2010-02,G2,25,912,671078,17,98,101,4,96442479
2010-01,G2,26,180,22769,9,25,27,4,2751802
2010-02,G2,26,114,77234,7,25,26,4,8815567
2010-03,G2,26,168,60070,7,20,20,5,7788786
2010-05,G2,26,319,41639,10,34,36,5,5623226
2010-02,H3,25,4076,1954612,21,519,535,4,336427670
2010-04,H3,25,4456,2299303,19,457,483,4,434945257
2010-05,A1,25,3865,1687637,35,242,254,5,297776727
2010-01,H2,25,2264,1041355,37,92,100,4,163643760
2009-12,H2,25,669,255736,36,78,87,1,34729562
2010-02,H2,25,2133,935220,36,86,96,4,144765050
2010-03,H2,25,2458,1321425,40,106,116,5,209905764
2010-10,H2,25,3168,2048021,49,126,141,4,297582541
2010-11,H2,25,4007,2958375,53,147,168,5,455336857
2010-12,H2,25,1996,1515009,42,113,129,3,259366190
2010-01,H2,26,426,72935,15,25,27,4,9504780
2010-02,H2,26,230,18660,15,24,26,4,2590691
2010-09,H2,26,662,83726,29,43,48,4,10080291
2010-10,H2,26,626,81603,27,44,49,4,10636359
2010-10,A1,26,634,231370,16,77,79,4,27387627
2010-08,A1,26,663,93299,13,54,56,5,13448910
2010-06,G1,25,27,16865,3,6,6,4,3074338
2010-05,G1,25,58,8040,6,11,11,5,2200609
2010-07,G1,25,19,19359,4,6,6,4,2736923
2009-12,T6,25,195,118493,19,60,63,1,30788660
2010-01,T6,25,786,527776,19,89,90,4,114024102
2010-07,T6,25,748,318998,24,116,120,4,93208845
2010-08,T6,25,793,509841,23,128,130,5,147214463
2010-09,T6,25,797,307538,27,135,136,4,88473289
2010-10,T6,25,764,293548,26,116,118,4,85804975
2010-11,T6,25,997,513682,28,146,150,5,173848675
2010-12,T6,25,803,354208,24,125,127,3,115188690
2010-04,T6,26,528,68444,22,85,87,4,11349551
2010-05,T6,26,568,134365,19,94,94,5,20771487
2010-06,T6,26,297,34590,16,67,68,4,5878831
2010-07,T6,26,237,63684,12,54,55,4,12933897
2010-09,T6,26,263,28442,18,74,74,4,4733281
2010-10,T6,26,226,30843,17,59,59,4,5207958
2010-08,T6,26,255,31251,15,69,69,5,5983181
2010-11,T6,26,322,66896,17,68,69,5,10332749
2010-12,T6,26,252,24601,13,62,63,3,3895011
2010-05,A1,26,517,104798,13,56,61,5,17546145
2010-07,A1,26,547,91219,12,55,59,4,11188828
2010-09,G3,25,15588,9235484,68,1868,1960,4,1952848851
2010-08,G3,25,18271,10818609,76,1943,2047,5,2215292633
2010-12,G3,25,11704,6985548,74,1687,1778,3,1657829860
2010-09,G3,26,5984,1938409,59,1256,1307,4,318847076
2010-08,G3,26,6436,2178222,65,1275,1324,5,375516568
2010-12,G3,26,4370,1245833,57,1143,1179,3,216839589
2009-12,H4,25,323,179633,14,33,37,1,28039229
2010-12,H4,25,1014,530480,19,49,55,3,74859177
2010-11,G4,25,10895,6658450,62,866,951,5,1670351256
2010-12,G4,25,6019,3463000,56,645,710,3,808296433
2009-12,G4,25,2129,1089524,46,379,416,1,234671699
2010-03,G4,25,10357,4390700,56,614,676,5,1001165882
2010-04,G4,25,8234,3044682,54,587,656,4,901320873
2010-05,G4,25,10167,4362095,55,628,710,5,1126495663
2010-06,G4,25,7086,3229545,56,585,651,4,845885625
2010-07,G4,25,7303,3096427,49,581,640,4,904185022
2010-08,G4,25,7484,3475544,57,675,740,5,934199280
2010-09,G4,25,6001,3227767,49,606,662,4,803998427
2010-10,G4,25,7040,3958813,57,745,812,4,994155919
2010-07,B7,25,248,106334,4,97,98,4,39060098
2010-09,B7,25,461,267704,4,101,102,4,68577597
2010-10,B7,25,435,331691,4,124,124,4,109912170
2010-01,T6,26,208,60030,10,43,43,4,7755389
2010-02,G3,25,12905,7398277,75,1521,1573,4,1353112186
2010-03,G3,25,19654,10867989,77,1823,1899,5,1981175911
2010-06,G3,25,14692,8140978,69,1605,1690,4,2119155217
2010-03,G3,26,6749,3075219,65,1213,1248,5,510169583
2010-11,R1,26,305,49274,5,45,46,5,8626430
2010-12,R1,26,205,54354,5,40,40,3,8484520
2010-11,B7,25,501,283865,4,119,122,5,77871850
2010-12,B7,25,263,138890,4,81,81,3,38743604
2010-10,B7,26,122,32557,4,55,55,4,4748284
2010-11,B7,26,154,50514,4,57,57,5,7821332
2010-12,B7,26,93,19443,4,41,41,3,2954368
2009-12,G4,26,168,74756,12,39,40,1,7876004
2010-03,G4,26,566,51101,22,87,92,5,7822725
2010-05,G4,26,488,43012,19,90,96,5,6995737
2010-04,G4,26,394,25968,18,83,86,4,4599230
2010-08,G4,26,392,34135,23,83,86,5,6113009
2010-06,G4,26,365,35986,20,75,77,4,7429402
2010-07,G4,26,367,49169,22,87,88,4,7094918
2010-09,G4,26,386,61706,23,80,81,4,13030048
2010-11,G4,26,629,173831,25,97,98,5,49894476
2010-12,G4,26,297,93868,23,74,74,3,29288205
2010-10,G4,26,419,152574,24,89,90,4,44335254
2010-01,B2,25,15427,7615731,20,1095,1838,4,1394489029
2010-02,B2,25,14032,6816561,22,1270,2128,4,1283572327
2009-12,B2,25,3502,1837396,17,559,726,1,316729327
2010-03,B2,25,16402,8055448,22,1408,2234,5,1558012324
2010-05,B2,25,16276,7904511,19,1332,2058,5,1564394109
2010-09,B2,25,12796,8224878,22,1431,2193,4,1739742086
2010-10,B2,25,13730,9058264,22,1444,2148,4,1995317926
2010-01,B2,26,4146,995648,17,476,573,4,153677636
2010-02,B2,26,3347,908811,20,523,612,4,138203189
2010-03,B2,26,4423,1296048,21,673,791,5,214676359
2010-10,B2,26,4610,1622659,19,651,774,4,279362430
2010-09,B2,26,4358,1257597,19,626,746,4,214499742
2010-12,H2,26,229,35277,18,27,30,3,5776651
2010-09,R1,26,165,33447,7,45,46,4,5589692
2009-12,G2,26,114,32405,8,23,25,1,4621650
2010-12,F2,26,333,72416,16,36,39,3,10520866
2009-12,G3,25,3415,1891880,54,882,906,1,338880918
2010-01,G3,25,12876,7777223,74,1370,1413,4,1406016220
2010-07,G3,25,15210,8728128,72,1648,1731,4,1880251359
2009-12,G3,26,1243,483321,48,666,684,1,81685277
2010-01,G3,26,4358,1855672,62,953,982,4,318981896
2010-02,G3,26,4757,2322623,61,1011,1042,4,389729210
2010-06,G3,26,5177,1715887,61,1092,1142,4,293861117
2010-07,G3,26,5167,1783902,64,1094,1135,4,302035541
2010-04,B2,25,13509,6301622,22,1310,2074,4,1238245029
2010-06,B2,25,12608,7002843,20,1160,1768,4,1433154814
2010-04,B2,26,3770,861220,18,626,721,4,141060795
2010-05,B2,26,4545,990781,18,649,760,5,166876670
2010-06,B2,26,3631,895019,18,588,683,4,167077847
2010-08,R1,26,183,54737,8,46,47,5,8506946
2010-10,R1,26,192,48910,5,39,40,4,8487806
2010-07,B2,25,13376,8016922,21,1285,1996,4,1731461600
2010-08,B2,25,13721,8620329,22,1422,2249,5,1843503365
2010-08,B2,26,4308,1118750,19,634,759,5,196725796
2010-07,B2,26,3654,891592,19,588,695,4,168228112
2010-01,H3,26,537,125963,11,62,65,4,17826514
2010-02,H3,26,497,136742,11,76,77,4,16826009
2010-04,H3,26,689,108169,10,73,78,4,15109377
2010-03,H3,26,753,153303,14,100,103,5,22444136
2010-07,H3,26,497,175863,13,65,69,4,31123355
2010-01,B7,25,277,103265,4,71,72,4,36319815
2010-03,B7,25,431,111280,4,97,97,5,34039134
2010-04,B7,25,325,100949,4,95,96,4,30544882
2010-05,B7,25,427,108009,4,99,101,5,24031646
2010-06,B7,25,246,59528,4,68,68,4,11401202
2010-01,B7,26,114,12902,4,37,37,4,1797484
2010-03,B7,26,204,32490,4,58,58,5,4739419
2010-04,B7,26,145,28592,4,51,51,4,4382526
2010-09,B7,26,130,29529,4,49,49,4,4599763
2010-05,B7,26,194,41460,4,58,58,5,6941757
2010-06,B7,26,131,23759,4,43,43,4,4272668
2010-01,B5,25,800,231045,7,107,111,4,35197690
2009-12,B5,25,215,50980,6,75,80,1,10947050
2010-05,B5,25,1213,508590,12,150,161,5,82993279
2010-12,B5,25,697,428851,9,126,138,3,70914937
2010-07,B5,26,134,32459,7,44,45,4,4024944
2010-11,B2,25,16563,11584347,22,1603,2521,5,2416466051
2009-12,B2,26,1102,251678,14,346,417,1,38783091
2010-11,B2,26,5208,1956548,18,681,817,5,340820833
2010-06,F2,26,412,70073,12,24,26,4,9462695
2010-09,F2,26,443,73494,12,39,44,4,9522445
2010-07,F2,26,322,38157,12,24,27,4,5073618
2010-10,F2,26,490,119502,14,46,49,4,13941167
2010-01,D1,26,296,20849,20,50,51,4,2818309
2010-12,B2,25,8920,6028211,20,1140,1737,3,1257328603
2010-12,B2,26,2679,862366,18,481,569,3,157130044
2010-01,F3,26,42,6392,4,14,14,4,965383
2010-04,F3,26,71,10073,6,16,16,4,1383585
2010-01,G1,25,26,22509,4,4,4,4,2125665
2010-08,G1,25,23,7970,4,7,7,5,2076585
2010-09,G1,25,29,7463,4,6,6,4,1879428
2010-10,G1,25,34,18788,4,5,5,4,5656646
2010-10,G1,26,4,548,2,2,2,3,50011
2010-08,G1,26,2,93,2,2,2,2,16033
2010-09,G1,26,2,24,2,2,2,2,4156
2010-01,H4,25,1187,645285,19,40,43,4,91302938
2010-02,H4,25,1390,723055,18,52,57,4,95064154
2010-06,H4,26,115,7164,11,15,16,4,888950
2010-05,H4,26,108,7331,7,15,16,5,1016314
2010-07,H4,26,172,12165,6,10,10,4,1573200
2010-08,H4,26,223,22767,12,18,18,5,2905087
2010-03,H4,26,87,8764,7,14,15,5,1034551
2010-09,H4,26,201,24400,12,20,22,4,3164046
2010-12,H4,26,77,2935,5,6,6,3,406095
2010-03,H2,26,292,20387,16,26,27,5,2936983
2010-11,H2,26,636,82220,26,44,48,5,10578258
2009-12,H2,26,124,9516,11,16,17,1,1091502
2010-03,B6,25,1749,1128879,9,69,78,5,145633821
2010-04,B6,25,1553,1010520,8,70,79,4,134141241
2010-05,B6,25,1416,1034048,8,68,76,5,127639638
2010-06,B6,25,683,304553,9,67,76,4,44488819
2010-07,B6,25,794,472856,9,67,75,4,90885463
2010-10,B6,25,1486,1122309,9,86,96,4,159217118
2010-11,B6,25,1985,1624637,9,80,94,5,221097252
2009-12,G9,25,94,37070,6,21,21,1,11291791
2010-01,G9,25,390,144322,8,28,28,4,34937314
2010-02,G9,25,349,119860,7,31,32,4,41896827
2010-03,G9,25,465,220846,8,35,37,5,68915736
2010-04,G9,25,321,185922,8,35,35,4,74654523
2010-05,G9,25,441,177945,8,36,39,5,47380569
2010-06,G9,25,310,144240,8,37,39,4,41504434
2010-07,G9,25,283,185364,7,37,40,4,54838887
2010-08,G9,25,286,179882,8,31,33,5,50060296
2010-09,G9,25,239,100071,8,34,35,4,31321531
2010-10,G9,25,199,101391,6,36,38,4,32696708
2010-11,G9,25,267,136357,8,38,39,5,50141226
2010-12,G9,25,150,87444,7,26,27,3,40704188
2009-12,G9,26,36,8878,5,12,12,1,1338369
2010-01,G9,26,129,49127,6,14,14,4,6490757
2010-02,G9,26,124,25960,5,16,16,4,3590977
2010-03,G9,26,128,75570,7,20,21,5,10189364
2010-04,G9,26,77,33156,5,19,19,4,4423190
2010-05,G9,26,120,26448,7,23,25,5,2841407
2010-06,G9,26,71,31021,7,19,20,4,4108986
2010-07,G9,26,72,39630,7,20,21,4,5592223
2010-08,G9,26,82,35842,5,16,16,5,4507197
2010-09,G9,26,72,32251,6,16,16,4,4479357
2010-10,G9,26,67,27372,5,18,18,4,3639196
2010-11,G9,26,84,16651,6,19,19,5,2430477
2010-12,G9,26,47,6154,4,12,12,3,1393413
2010-02,T2,25,634,428691,8,26,33,4,41525774
2010-03,T2,25,1042,585640,8,41,49,5,68665982
2010-04,T2,25,800,452628,9,42,50,4,52561407
2010-05,T2,25,1077,606425,11,48,56,5,103455709
2010-06,T2,25,1221,762113,11,49,57,4,110166272
2010-07,T2,25,1334,881120,8,44,54,4,120050742
2010-08,T2,25,1578,931956,9,46,57,5,126157914
2010-10,T2,25,1252,1053293,9,60,69,4,140729548
2010-09,T2,25,1165,808898,8,49,58,4,103498587
2010-06,T2,26,310,143768,8,29,30,4,19107093
2010-07,T2,26,349,172232,6,23,27,4,17904993
2010-12,H3,26,587,130930,15,76,84,3,18525889
2010-12,B6,25,1079,793767,9,59,70,3,117458687
2010-05,B6,26,342,111025,6,28,31,5,11575287
2010-06,B6,26,153,11116,6,28,28,4,1723764
2010-04,B6,26,440,114109,6,27,30,4,12438270
2009-12,B6,25,308,210258,6,28,32,1,33734260
2010-01,B6,25,1130,666816,7,54,61,4,108042822
2010-02,B6,25,1509,997339,7,64,72,4,133261514
2010-08,B6,25,919,641274,10,80,90,5,105955433
2010-09,B6,25,1342,791654,10,84,93,4,102850785
2009-12,T2,25,138,93711,7,23,29,1,9511166
2010-01,T2,25,324,174878,7,31,36,4,20453282
2010-11,T2,25,1601,1406875,9,60,71,5,194903014
2010-12,T2,25,905,886082,8,43,50,3,113662986
2010-10,G5,26,60,3194,4,12,12,4,403649
2010-12,G5,26,30,3347,4,11,11,3,451599
2010-09,G5,26,85,5569,10,23,24,4,803971
2010-02,B6,26,453,124210,6,25,26,4,14479254
2010-03,B6,26,473,97502,7,30,33,5,10521577
2010-10,B6,26,287,155112,7,36,39,4,20923899
2010-11,B6,26,420,293385,7,36,40,5,34750921
2010-03,G5,26,59,10006,8,18,19,5,1111473
2010-05,G5,26,80,6030,7,12,12,5,693637
2010-04,G5,26,93,8699,9,19,20,4,1111222
2010-02,T2,26,188,129224,6,14,17,4,13591974
2010-03,T2,26,251,114567,7,18,20,5,12964718
2010-04,T2,26,137,44617,6,14,16,4,5476970
2010-05,T2,26,190,58016,8,20,21,5,9243035
2010-08,T2,26,464,208322,6,24,27,5,21062314
2010-09,T2,26,355,175414,6,23,24,4,17752992
2010-10,T2,26,355,249108,6,31,33,4,23883018
2010-11,T2,26,453,369222,6,29,32,5,41714108
2010-12,T2,26,292,157212,6,23,26,3,15094413
2010-01,H4,26,28,1570,7,9,9,4,178337
2010-02,H4,26,45,1511,5,5,6,4,175805
2010-04,H4,26,71,2396,8,13,15,4,434830
2010-09,B6,26,251,88117,7,38,41,4,10739503
2009-12,B6,26,93,33679,5,12,13,1,3198908
2010-12,B6,26,267,119039,5,20,25,3,13244784
2009-12,D1,26,180,10058,25,42,43,1,1359042
2010-07,B6,26,206,35900,6,25,25,4,5349707
2010-08,B6,26,232,55121,6,26,26,5,8171883
2009-12,H1,26,30,2949,13,20,20,1,453015
2009-12,T6,26,56,12728,11,36,37,1,1949438
2009-12,T2,26,58,38823,5,13,17,1,4045608
2010-01,T2,26,96,73290,6,14,16,4,8833912
2010-01,B6,26,409,64904,5,22,23,4,8285726
2009-12,G5,26,18,932,6,7,7,1,108827
2010-01,G5,26,69,11770,6,10,10,4,1476304
2010-02,G5,26,23,5814,7,11,11,4,889265
2010-06,G5,26,38,3697,6,9,10,4,397405
2010-08,B7,25,535,244661,4,117,119,5,62222271
2009-12,B5,26,37,5352,5,16,16,1,677344
2010-01,B5,26,148,33332,4,23,23,4,5121097
2009-12,G1,25,13,3373,4,5,5,1,449648
2010-11,G1,25,85,91293,5,6,6,5,9557213
2010-12,G1,25,52,43045,2,2,2,3,3751279
2010-12,B5,26,113,25822,7,39,40,3,2825458
2010-07,B7,26,133,22026,4,52,52,4,3654006
2010-02,B7,25,372,88259,4,82,82,4,31266023
2010-02,T3,25,32,28133,1,5,5,4,7155713
2010-03,T3,25,34,23455,2,4,4,5,2298655
2010-11,T3,25,106,54511,2,10,10,5,9180831
2010-10,T3,25,71,46129,2,10,10,4,11626940
2010-12,T3,25,69,54246,1,6,6,3,14128690
2010-03,T3,26,2,82,1,1,1,2,6337
2010-02,B5,26,142,55548,4,27,27,4,7262915
2010-03,B5,26,151,34748,6,38,38,5,4388502
2010-05,B5,26,160,30567,7,39,39,5,4143285
2010-06,B5,26,133,30684,6,42,43,4,4256195
2010-08,B5,26,168,27102,7,47,48,5,3432135
2010-09,B5,26,155,76821,6,44,47,4,8098591
2010-03,G1,25,40,10926,3,6,6,5,1319362
2010-04,G1,25,33,5091,3,6,7,4,1049830
2010-11,G1,26,31,25730,1,1,1,5,3254767
2010-12,G1,26,18,1544,1,1,1,3,149050
2009-12,B7,25,83,52490,4,38,38,1,17906257
2010-02,B7,26,130,19726,3,39,39,4,2956928
2009-12,G1,26,1,120,1,1,1,1,18216
2010-07,G1,26,2,57,2,2,2,1,9807
2010-08,B7,26,177,32989,4,60,60,5,5217037
2009-12,B7,26,33,2070,4,20,20,1,286758
2010-01,T3,25,33,13232,2,3,3,4,5813913
2010-02,T3,26,3,25,1,1,1,2,3247
2010-09,T3,26,3,51,1,1,1,2,6717
2010-10,T3,26,6,129,1,1,1,3,19257
2010-11,T3,26,11,750,1,2,2,3,115704
2010-12,T3,26,9,748,1,3,3,3,66201
2009-12,H4,26,16,514,3,5,5,1,75753
2010-02,G1,25,50,9696,3,3,3,4,1054779
2010-03,G1,26,14,7218,2,2,2,5,922753
2010-02,G1,26,5,4394,2,2,2,3,546442
2010-04,G1,26,2,212,1,2,2,2,28091
2010-08,T3,26,1,106,1,1,1,1,13644
2010-01,G1,26,1,16,1,1,1,1,1926
2010-05,G1,26,3,36,1,1,1,2,4864
